Day,Month,Year,Min Temperature (C),Max Temperature (C),Precipitation (mm),Grass Reference ET (mm)
11,3,2013,2.6,23,0.1,3.35
12,3,2013,2.9,24.8,0,3.44
13,3,2013,6.5,25.3,0,3.69
14,3,2013,7.8,25.2,0,3.08
15,3,2013,7,25.3,0,3.47
16,3,2013,5.2,25.6,0,4.55
17,3,2013,5,22.1,0,4.39
18,3,2013,4.2,20.5,0,2.88
19,3,2013,5.9,20,3,2.05
20,3,2013,8.5,16.5,4,1.56
21,3,2013,5.4,19.4,0,4.95
22,3,2013,7.7,18.5,0,7.67
23,3,2013,7.8,22.5,0,5.57
24,3,2013,2.6,22.6,0,4.02
25,3,2013,4.6,19.9,0,4.02
26,3,2013,5.4,21.9,0,3.95
27,3,2013,8.7,20.4,0,4.26
28,3,2013,10.5,20.6,0,3.21
29,3,2013,9.8,25.3,0,4.63
30,3,2013,9.5,23.9,2.9,3.69
31,3,2013,11.4,19.7,11.5,2.9
1,4,2013,10,19.8,0,2.97
2,4,2013,7.3,22.6,0,3.89
3,4,2013,8.1,23.6,0,3.94
4,4,2013,10.5,18.2,14.5,1.57
5,4,2013,10,20.1,0,3.87
6,4,2013,11.3,20.5,0,3.49
7,4,2013,9.6,19.3,0,3.95
8,4,2013,12.4,20.2,0,7.48
9,4,2013,10.6,24.3,0,8.16
10,4,2013,13.2,30.7,0,6.41
11,4,2013,9.9,25.9,0,7.07
12,4,2013,6.7,28,0,5.49
13,4,2013,7.2,25.7,0,4.57
14,4,2013,7.4,24.1,0,6.08
15,4,2013,6.7,19.1,0,4.2
16,4,2013,9.2,20,0,8.14
17,4,2013,8.5,21.3,0,7.61
18,4,2013,9.9,25.3,0,6.52
19,4,2013,6.3,28.2,0,5.31
20,4,2013,12,29.2,0,7.99
21,4,2013,10.2,31.4,0,7.18
22,4,2013,16.2,31.5,0,10.14
23,4,2013,11.2,29,0,9.68
24,4,2013,7.1,31.1,0,7.83
25,4,2013,8.2,25.4,0,5.55
26,4,2013,6.9,27.7,0,5.37
27,4,2013,9.1,30.1,0,5.61
28,4,2013,10.1,32.6,0,6.35
29,4,2013,18.7,33.3,0,8.57
30,4,2013,18.9,28.8,0,12.52
1,5,2013,16.3,31,0,11.94
2,5,2013,16,33,0,6.23
3,5,2013,10.7,33.6,0,7.14
4,5,2013,14.9,32,0,9.96
5,5,2013,11.3,22.3,0,4.16
6,5,2013,13.5,23,0,4.1
7,5,2013,14.1,22.4,0,3.55
8,5,2013,12.8,24.3,0,5.44
9,5,2013,10.9,27.1,0,5.92
10,5,2013,10.4,30.4,0,5.88
11,5,2013,11.5,33.3,0,5.93
12,5,2013,11.8,34,0,7
13,5,2013,11.6,31.7,0,6.52
14,5,2013,13,30.3,0,7.23
15,5,2013,11.2,27.2,0,6.07
16,5,2013,12,25.9,0,6.08
17,5,2013,9.1,24.6,0,6.22
18,5,2013,8.1,27.5,0,6.06
19,5,2013,13.3,30,0,9.34
20,5,2013,14.7,32,0,9.14
21,5,2013,12.7,27.8,0,7.95
22,5,2013,8.5,23,0,7.65
23,5,2013,6.8,23.9,0,5.99
24,5,2013,7.9,25.5,0,6.6
25,5,2013,9.3,25.4,0,6.09
26,5,2013,10.5,26.5,0,6.37
27,5,2013,10.2,20.1,0,2.38
28,5,2013,14,26.2,0,5.61
29,5,2013,14.1,27.3,0,6.37
30,5,2013,9.7,29.1,0,6.94
31,5,2013,12.2,34,0,9.24
1,6,2013,13.5,35.6,0,8.14
2,6,2013,14.7,34.4,0,7.65
3,6,2013,14.2,32.9,0,7.39
4,6,2013,13.7,30.2,0,6.96
5,6,2013,12.8,28.7,0,6.47
6,6,2013,16.55,20.3,0,3.24
7,6,2013,20.3,40.1,0,3.7
8,6,2013,18.1,41,0,9.33
9,6,2013,15.9,28.7,0,7.4
10,6,2013,13.6,21.2,0,4.83
11,6,2013,12.3,28.5,0,6.51
12,6,2013,11.6,30,0,7.21
13,6,2013,9.8,29.7,0,7.35
14,6,2013,14.8,30.9,0,8.95
15,6,2013,11.3,30.4,0,7.22
16,6,2013,10.8,33,0,7.15
17,6,2013,12.5,31.2,0,7.77
18,6,2013,12.4,26.7,0,7
19,6,2013,8.4,26.1,0,6.63
20,6,2013,10.6,28.6,0,7.26
21,6,2013,11.5,31.2,0,7.69
22,6,2013,12.4,32.9,0,8.37
23,6,2013,14.4,25.4,0,3.59
24,6,2013,15.2,20.4,0,1.85
25,6,2013,15.8,23.5,0,2.58
26,6,2013,15.8,30.3,0,6.82
27,6,2013,15.2,35.4,0,6.87
28,6,2013,17.1,38,0,7.89
29,6,2013,18.6,40.4,0,8.05
30,6,2013,18.8,38.8,0,7.8
1,7,2013,16.8,38.5,0,7.31
2,7,2013,21,37.1,0,8.04
3,7,2013,19.5,38.7,0,7.34
4,7,2013,20.3,40.9,0,8.15
5,7,2013,15.3,29,0,7.55
6,7,2013,13.9,29.7,0,6.8
7,7,2013,12,33,0,7.09
8,7,2013,12,33.4,0,7.28
9,7,2013,12.7,36.4,0,7.29
10,7,2013,14.4,35.4,0,7.8
11,7,2013,11,29.9,0,6.93
12,7,2013,11.9,30.4,0,6.56
13,7,2013,11.9,33.3,0,7.07
14,7,2013,11.4,33.2,0,6.86
15,7,2013,11.6,28.7,0,6.79
16,7,2013,10.4,26.4,0,6.61
17,7,2013,10.2,31.3,0,6.45
18,7,2013,11.1,34.1,0,6.86
19,7,2013,11.9,35.7,0,6.86
20,7,2013,13.6,34.8,0,6.87
21,7,2013,14.5,34.1,0,7.28
22,7,2013,16.8,31.6,0,6.19
23,7,2013,18.5,31.6,0,6.05
24,7,2013,16.2,35.7,0,6.87
25,7,2013,16.3,34.2,0,6.99
26,7,2013,13.8,33.6,0,6.52
27,7,2013,13.5,32,0,6.39
28,7,2013,13.7,30.2,0,6.37
29,7,2013,12.1,26.7,0,6.02
30,7,2013,11.6,30.3,0,6.05
31,7,2013,12.4,30.8,0,6.49
1,8,2013,12.3,29.4,0,6.29
2,8,2013,14.7,31.6,0,6.4
3,8,2013,10.7,30.9,0,6.04
4,8,2013,11.7,29.7,0,6.1
5,8,2013,9.4,30.4,0,6.16
6,8,2013,9.4,28.9,0,5.69
7,8,2013,12.7,26.6,0,5.91
8,8,2013,11.7,27.5,0,5.68
9,8,2013,10.5,28.1,0,5.84
10,8,2013,11.4,29.1,0,5.71
11,8,2013,11.5,30.9,0,5.91
12,8,2013,12.3,31.9,0,6
13,8,2013,10.8,34.3,0,6.34
14,8,2013,12.5,34.1,0,6.22
15,8,2013,14.4,35.3,0,6.26
16,8,2013,16.4,34.8,0,6.3
17,8,2013,15.8,33.9,0,4.84
18,8,2013,14.9,36.6,0,5.82
19,8,2013,20.5,39.6,0,3.33
20,8,2013,18.3,34.3,0,5.99
21,8,2013,15.7,32.6,0,6.42
22,8,2013,13.6,30.5,0,6.09
23,8,2013,10.7,31.7,0,5.6
24,8,2013,13.4,31.9,0,6.11
25,8,2013,16.9,29.7,0,6.14
26,8,2013,14.4,30.2,0,5.49
27,8,2013,11.4,33.3,0,6.08
28,8,2013,13.4,32.8,0,5.81
29,8,2013,15.5,32.8,0,5.72
30,8,2013,13.7,35.5,0,5.77
31,8,2013,13.9,34.2,0,6.48
1,9,2013,16.1,32.5,0,5.36
2,9,2013,18.3,30.6,0,4.61
3,9,2013,14.9,29.7,0,5.82
4,9,2013,16.3,30,0,5.34
5,9,2013,14.3,31.2,0,5.52
6,9,2013,12.7,33,0,6.7
7,9,2013,12.3,35.5,0,5.85
8,9,2013,14.7,37.8,0,6.12
9,9,2013,17,39.5,0,6.3
10,9,2013,15.5,32.2,0,5.26
11,9,2013,13.6,27.3,0,3.64
12,9,2013,13.9,30.7,0,4.31
13,9,2013,14.3,32.4,0,4.59
14,9,2013,13.3,30.1,0,4.64
15,9,2013,12.1,30.9,0,5.01
16,9,2013,11.8,29.9,0,4.52
17,9,2013,14.3,27.8,0,4.54
18,9,2013,12,30.3,0,6.74
19,9,2013,8.6,33.1,0,4.78
20,9,2013,12,28.8,0,5
21,9,2013,13,18.8,16.25,0.84
22,9,2013,11.2,23.4,0,3.28
23,9,2013,11.6,28.7,0,3.95
24,9,2013,14.3,27,0,4.31
25,9,2013,10.4,22.8,0,4.37
26,9,2013,13,24.1,0,6.63
27,9,2013,11.6,25.6,0,5.72
28,9,2013,8.6,28.2,0,4.42
29,9,2013,13.8,24.7,0,3.05
30,9,2013,14.9,24.8,0,3.17
1,10,2013,8.8,24.8,0,3.89
2,10,2013,12.2,25.8,0,4.75
3,10,2013,13.7,23.4,0,8.22
4,10,2013,14.8,27.3,0,8.41
5,10,2013,11.2,28.1,0,4.78
6,10,2013,7.8,28.7,0,3.91
7,10,2013,10.4,29.2,0,4.08
8,10,2013,13.9,25.3,0,5.4
9,10,2013,12.4,23.8,0,5.88
10,10,2013,9.9,24.1,0,3.4
11,10,2013,5.9,24.1,0,3.21
12,10,2013,5.9,25.2,0,3.58
13,10,2013,12.6,24.1,0,5.36
14,10,2013,10,25.7,0,4.62
15,10,2013,12.6,27.3,0,6.16
16,10,2013,7.9,27.2,0,3.4
17,10,2013,7.8,28,0,3.84
18,10,2013,7,28.3,0,3.07
19,10,2013,7.8,28.5,0,3.52
20,10,2013,7.5,29.6,0,3.35
21,10,2013,6.4,27.7,0,2.95
22,10,2013,7.4,28.5,0,3.29
23,10,2013,7.5,30,0,3.22
24,10,2013,4.6,22.8,0,2.55
25,10,2013,5,24.9,0,2.59
26,10,2013,5.4,26.8,0,2.79
27,10,2013,5.6,20.1,0,3.24
28,10,2013,5.9,19.6,0,2.69
29,10,2013,8.4,17.6,0,1.45
30,10,2013,4.8,20,0,2.17
31,10,2013,4.3,22,0,2.32
1,11,2013,5.4,23.7,0,2.44
2,11,2013,4.4,24.4,0,2.85
3,11,2013,11.4,18.5,0,6.05
4,11,2013,11.6,20.7,0,6.83
5,11,2013,9.2,22.7,0,3.71
6,11,2013,6,22.7,0,2.23
7,11,2013,8.2,24.1,0,2.54
8,11,2013,5.2,23.9,0,2.34
9,11,2013,6.8,23.5,0,2.22
10,11,2013,5.8,23.1,0,2.03
11,11,2013,3.4,21.1,0,1.74
12,11,2013,8.5,22.6,0,2.02
13,11,2013,5.7,26.7,0,2.85
14,11,2013,6,19.7,0,1.1
15,11,2013,5.1,20.2,0,3.46
16,11,2013,5.2,18.3,0,1.79
17,11,2013,2.3,18.6,0,1.54
18,11,2013,10.5,16.6,0,1.3
19,11,2013,10.4,15.2,15.2,0.65
20,11,2013,12.4,15.3,3.3,0.12
21,11,2013,9.6,15.1,0,4.84
22,11,2013,9.1,20.9,0,6.34
23,11,2013,2.6,16.7,0,1.75
24,11,2013,2.3,16.8,0,1.34
25,11,2013,2.9,17,0,1.45
26,11,2013,3.6,15.8,0,1.37
27,11,2013,4.6,17,0,1.62
28,11,2013,6.4,20.6,0,1.95
29,11,2013,4.2,21.1,0,1.64
30,11,2013,3.4,20,0,1.36
1,12,2013,2.1,20.6,0,1.45
2,12,2013,2.6,19.4,0,1.59
3,12,2013,6.1,14.9,0,3.02
4,12,2013,-1.3,9.9,0,2.79
5,12,2013,-3.2,9.7,0,2.16
6,12,2013,2.7,7,9.6,0.78
7,12,2013,-0.3,8.1,0.1,1.26
8,12,2013,-1.5,5.7,0,1.56
9,12,2013,-2.6,9.5,0,1.73
10,12,2013,-3,12.6,0,1.38
11,12,2013,-3,13.3,0,1.28
12,12,2013,-2.9,15.3,0,1.31
13,12,2013,-1.8,17.1,0,1.66
14,12,2013,-2.2,15.7,0,1.24
15,12,2013,-0.8,16.5,0,1.36
16,12,2013,-0.3,18.5,0,1.31
17,12,2013,1.4,17.2,0,1.32
18,12,2013,2.1,18.1,0,1.19
19,12,2013,2,15.1,0,4.48
20,12,2013,5.3,18.4,0,4.04
21,12,2013,-0.4,17.2,0,1.55
22,12,2013,-1.4,16.6,0,1.32
23,12,2013,0,17.4,0,1.43
24,12,2013,1.7,18.6,0,1.73
25,12,2013,-1.2,17.8,0,1.38
26,12,2013,-1.8,19.1,0,1.67
27,12,2013,-1.1,14.7,0,1.18
28,12,2013,-1.7,21,0,3.92
29,12,2013,1.2,17.6,0,1.8
30,12,2013,-0.9,16.7,0,1.45
31,12,2013,1.6,18.2,0,1.79
1,1,2014,-1.2,18,0,1.36
2,1,2014,1.5,19.7,0,1.7
3,1,2014,-0.1,18.4,0,1.52
4,1,2014,0.3,20.1,0,3.59
5,1,2014,0.5,19.4,0,2.38
6,1,2014,1.2,16.4,0,1.45
7,1,2014,1.9,17.3,0,1.65
8,1,2014,1.1,14.4,0,0.92
9,1,2014,3.5,16.3,0,1.38
10,1,2014,1.4,17.5,0,1.38
11,1,2014,4.5,14.9,0,0.76
12,1,2014,10.3,16.3,0,3.34
13,1,2014,1.5,18.3,0,1.96
14,1,2014,1.2,18.8,0,2.09
15,1,2014,-0.2,21.3,0,1.86
16,1,2014,-1.6,23.1,0,1.86
17,1,2014,-0.9,21.4,0,2.02
18,1,2014,-1.2,21.1,0,1.86
19,1,2014,0.2,20.4,0,2.15
20,1,2014,-0.3,21,0,2.28
21,1,2014,0.5,21.6,0,2.95
22,1,2014,-0.8,20.6,0,2.08
23,1,2014,0.8,22.4,0,2.85
24,1,2014,6,23.4,0,2.94
25,1,2014,4.8,23.2,0,3.07
26,1,2014,2.2,20.4,0,1.66
27,1,2014,1.4,18.2,0,1.53
28,1,2014,7.7,21.8,0,1.54
29,1,2014,8.7,18.3,0.8,0.46
30,1,2014,10.2,16.4,1,1.45
31,1,2014,3,16.2,0.4,2.91
1,2,2014,2.1,15.9,0,2.35
2,2,2014,3.7,8.3,5.1,0.33
3,2,2014,2.3,13.7,0,1.71
4,2,2014,0.4,13.5,0,1.44
5,2,2014,-1.6,12.4,1.9,1.38
6,2,2014,6.8,10.3,8.7,0.07
7,2,2014,8.1,11.4,9.2,0.08
8,2,2014,10.4,12.9,23.6,0.1
9,2,2014,12.8,15.2,14.2,0.05
10,2,2014,10.2,18.2,0,1.16
11,2,2014,7.3,17.1,0.1,1.03
12,2,2014,8,17.2,0,1.73
13,2,2014,10.4,21.3,0,1.59
14,2,2014,11.2,20.2,0,1.56
15,2,2014,10.4,17.3,0,0.94
16,2,2014,6.8,17.9,0,2.67
17,2,2014,3.2,18.5,0,2.22
18,2,2014,5.9,18.5,0,1.93
19,2,2014,8.3,18.3,0,3.56
20,2,2014,7.7,20.5,0,3.78
21,2,2014,6.5,21.6,0,3.39
22,2,2014,7,22.7,0,3.4
23,2,2014,3.6,22.9,0,2.71
24,2,2014,5.8,24.5,0,2.89
25,2,2014,10.4,22.5,0,2.95
26,2,2014,10.5,15.7,12.9,0.78
27,2,2014,10.6,18,2.2,1.98
28,2,2014,11,15.6,24.8,0.66
1,3,2014,10,19.6,0.7,2.31
2,3,2014,9.6,16.2,0,0.86
3,3,2014,8.9,15,3.8,0.32
4,3,2014,11.1,15.9,1,1.21
5,3,2014,11.7,19.5,6.3,1.55
6,3,2014,8.8,20.1,0,3.03
7,3,2014,8.9,21,0,3.99
8,3,2014,5.2,20.8,0,2.72
9,3,2014,12.6,20.3,0,1.2
10,3,2014,11.5,19.9,2.4,3.97
11,3,2014,9.9,20.9,0,6.92
12,3,2014,9.8,23.4,0,5.99
13,3,2014,7.6,26.1,0,4.08
14,3,2014,4.7,23.5,0,3.47
15,3,2014,9.6,27.9,0,4.37
16,3,2014,7.2,25.5,0,4.04
17,3,2014,8.7,20.2,0,5.79
18,3,2014,9.1,21.9,0,6.52
19,3,2014,5.4,23.2,0,4
20,3,2014,8.4,25.7,0,3.91
21,3,2014,6.8,24.7,0,4.23
22,3,2014,6.5,25.7,0,4.52
23,3,2014,5.2,26,0,3.87
24,3,2014,9.7,27,0,4.28
25,3,2014,5.6,17.7,0.4,2.03
26,3,2014,9.4,17.1,9.5,1.73
27,3,2014,9.6,16.4,0,1.59
28,3,2014,10.5,19.8,0,3.09
29,3,2014,9.1,14.9,7.4,0.72
30,3,2014,4.2,17.6,0,3.56
31,3,2014,6,13.6,7.3,0.88
1,4,2014,6.9,13.5,32,1.35
2,4,2014,5.9,17.2,0.1,3.33
3,4,2014,6.9,18.9,0,3.55
4,4,2014,7.4,15.7,6.1,1.87
5,4,2014,4.9,21.6,0.1,4.26
6,4,2014,8.6,25.5,0,5.41
7,4,2014,10.5,27.8,0,4.46
8,4,2014,11.5,29.2,0,4.78
9,4,2014,11.1,26.8,0,4.89
10,4,2014,6.9,27.6,0,4.94
11,4,2014,9.3,25.9,0,3.88
12,4,2014,7.8,23.7,0,4.64
13,4,2014,9.8,26.3,0,5.88
14,4,2014,6.3,27,0,4.93
15,4,2014,7.9,27.8,0.2,4.94
16,4,2014,10.9,28,0,5.76
17,4,2014,9.6,27.9,0,6.12
18,4,2014,11.6,27.7,0,6.13
19,4,2014,9.4,26.2,0,5.76
20,4,2014,9.6,29.2,0,6.04
21,4,2014,10.2,25.4,0,3.91
22,4,2014,9.3,21,0,5.54
23,4,2014,6.2,22.6,0,5.51
24,4,2014,14.5,23.7,0,4.65
25,4,2014,8.7,14.8,8.4,0.84
26,4,2014,5.3,17.9,0,4.02
27,4,2014,9.9,20.1,0,3.91
28,4,2014,7.5,24.3,0,5.95
29,4,2014,11.1,31.1,0,7.6
30,4,2014,12.6,32.8,0,6.68
1,5,2014,12.4,34.2,0,6.8
2,5,2014,10.4,32,0,6.5
3,5,2014,12.3,25.8,0,6.63
4,5,2014,9.8,24.4,0,5.3
5,5,2014,10.6,22.3,0.3,4.86
6,5,2014,10,24.7,0,6.66
7,5,2014,8.1,24.1,0,6.14
8,5,2014,11.1,21.6,0,4.26
9,5,2014,11.8,24.8,0,5.96
10,5,2014,11.4,23,0,6.77
11,5,2014,12.1,27.4,0,8.72
12,5,2014,10.3,30.9,0,7.44
13,5,2014,13.1,34.5,0,7.17
14,5,2014,13.3,34.9,0,7.16
15,5,2014,13.1,35.4,0,7.19
16,5,2014,11.8,33,0,7.3
17,5,2014,13.1,27.7,0,6.25
18,5,2014,12.4,26.5,0,6.48
19,5,2014,13.5,24.8,0,5.98
20,5,2014,11.8,24.3,0,4.97
21,5,2014,10.7,29.6,0,6.32
22,5,2014,15.6,31.8,0,6.28
23,5,2014,12,32.6,0,6.36
24,5,2014,13.9,33.3,0,7.36
25,5,2014,12.9,34.3,0,7.28
26,5,2014,12.6,33.1,0,7.68
27,5,2014,12.4,30.6,0,6.87
28,5,2014,10.6,26.9,0,8.49
29,5,2014,13.9,30,0,8.88
30,5,2014,10.2,27.6,0,6.87
31,5,2014,7.3,29.3,0,6.18
1,6,2014,10.1,31.5,0,6.88
2,6,2014,11.8,27.1,0,7.07
3,6,2014,8.2,28.9,0,6.3
4,6,2014,10.4,34.8,0,7.19
5,6,2014,12.9,33.9,0,7.17
6,6,2014,12.2,32,0,6.99
7,6,2014,12.2,35.7,0,7.06
8,6,2014,15.3,38.5,0,9.32
9,6,2014,16.4,39.7,0,8.45
10,6,2014,15.9,38.2,0,9.25
11,6,2014,13.5,29.4,0,7.04
12,6,2014,11.7,28.9,0.1,7.14
13,6,2014,9.5,29.5,0,6.82
14,6,2014,14.2,29.7,0,7.32
15,6,2014,12.2,27.6,0,6.71
16,6,2014,12.5,25.3,0,7.22
17,6,2014,10.9,27.9,0,7.79
18,6,2014,11.7,33.5,0,8.3
19,6,2014,11.6,32.7,0,7.14
20,6,2014,11.9,34.3,0,7.81
21,6,2014,13.7,32.2,0,7.56
22,6,2014,10.2,31.3,0,6.96
23,6,2014,11.2,33.8,0,7.2
24,6,2014,14,32.1,0.2,7.47
25,6,2014,17.7,29.2,0,6.03
26,6,2014,15.7,27.6,0,6.95
27,6,2014,13.9,31.8,0,7.02
28,6,2014,13.1,31.3,0,6.94
29,6,2014,13.7,36.6,0,7.27
30,6,2014,16.1,40.1,0,8.35
1,7,2014,16.1,32.4,0,7.69
2,7,2014,13.6,32.1,0,6.91
3,7,2014,14.1,33,0,7.09
4,7,2014,12.6,34.3,0,7.94
5,7,2014,11.6,35.4,0,7.39
6,7,2014,11.6,36.1,0,7.51
7,7,2014,14.8,33.2,0,6.35
8,7,2014,17.2,35,0,6.27
9,7,2014,13.9,33.3,0,7.7
10,7,2014,15.9,30.9,0,7.2
11,7,2014,15.8,30.6,0,7.27
12,7,2014,12.1,31.9,0,6.8
13,7,2014,14.2,36.6,0,6.72
14,7,2014,17.6,39.1,0,8.46
15,7,2014,20.2,34.2,0,7.81
16,7,2014,18.9,31.7,0,6.83
17,7,2014,16.5,29.3,0,6.74
18,7,2014,15.1,30.1,0,6.63
19,7,2014,14,33.6,0,6.9
20,7,2014,16.9,29,0,4.23
21,7,2014,17.8,30.1,0,6.95
22,7,2014,16.3,30.5,0,5.9
23,7,2014,15.5,29.9,0,6.37
24,7,2014,14.5,34.5,0,7.43
25,7,2014,14.9,38.6,0,7.41
26,7,2014,14.4,37.9,0,7.4
27,7,2014,18.9,37.5,0,5.95
28,7,2014,20.1,35,0,7.13
29,7,2014,15.8,36.7,0,7
30,7,2014,15.3,37,0,6.83
31,7,2014,15.6,36.5,0,6.77
1,8,2014,15.7,40.6,0,7.43
2,8,2014,15.1,33.5,0,7.14
3,8,2014,14,28.7,0,5.78
4,8,2014,15.5,27.6,0,2.47
5,8,2014,19.8,24.8,0,1.18
6,8,2014,18.6,34,0.2,6.06
7,8,2014,16,33.5,0,6.3
8,8,2014,14.9,33.2,0,6.13
9,8,2014,14.5,29.9,0,6.32
10,8,2014,11.8,30.3,0,5.59
11,8,2014,12.4,34.9,0,6.53
12,8,2014,15.4,29.9,0,6.94
13,8,2014,13.6,31.5,0,6.36
14,8,2014,13,31.7,0,6.46
15,8,2014,17.1,33.8,0,6.47
16,8,2014,12.4,34.2,0,6.55
17,8,2014,10.5,32.7,0,5.94
18,8,2014,12.3,31.1,0,5.72
19,8,2014,12.1,29.5,0,5.52
20,8,2014,14.9,27,0,5.47
21,8,2014,12.5,31.5,0,5.89
22,8,2014,15.1,30.3,0,6.04
23,8,2014,12,31.3,0,5.72
24,8,2014,13.5,32.6,0,6.12
25,8,2014,15.3,28.9,0,5.63
26,8,2014,13,31.7,0,5.83
27,8,2014,14.6,34.5,0,5.91
28,8,2014,14,34.9,0,5.9
29,8,2014,14.6,32.5,0,3.86
30,8,2014,13.7,35.5,0,6.36
31,8,2014,14.8,34.3,0,5.63
1,9,2014,15.2,37.4,0,6.43
2,9,2014,14.8,33,0,5.89
3,9,2014,11,35.1,0,5.37
4,9,2014,11.8,34.8,0,5.96
5,9,2014,11.3,32.2,0,5.18
6,9,2014,13.1,33.1,0,5.55
7,9,2014,11.5,32.4,0,5.53
8,9,2014,10.8,28.8,0,5.4
9,9,2014,9.9,31.4,0,4.76
10,9,2014,17.9,36.5,0,5.29
11,9,2014,13.1,36.8,0,5.22
12,9,2014,12.8,37.5,0,5.5
13,9,2014,15.1,38.3,0,5.21
14,9,2014,15.3,35.2,0,5.33
15,9,2014,16.3,34,0,6.01
16,9,2014,12.7,32.5,0,4.75
17,9,2014,14.9,31.1,0,6.08
18,9,2014,16.8,28.1,0,3.98
19,9,2014,13.4,32.1,0.1,4.34
20,9,2014,15,31.2,0,4.64
21,9,2014,16.3,29.6,0,3.59
22,9,2014,12.6,30.4,0,4.11
23,9,2014,14.7,31.3,0,5.06
24,9,2014,15.4,29.6,0,4.63
25,9,2014,14.4,23.1,10.6,3.29
26,9,2014,13,24.2,0,3.39
27,9,2014,12.3,25.6,0,3.91
28,9,2014,12.7,21.5,0,1.06
29,9,2014,10,26.9,0,3.69
30,9,2014,10.9,27.1,0,4.25
1,10,2014,12.8,29,0,7.18
2,10,2014,10.3,31,0,4.51
3,10,2014,11.2,34.4,0,4.62
4,10,2014,13.1,35.6,0,4.32
5,10,2014,13,36.1,0,4.28
6,10,2014,10.5,35.8,0,4.1
7,10,2014,12.4,35.3,0,4.22
8,10,2014,11.8,34.9,0,4.64
9,10,2014,10.6,30.6,0,3.99
10,10,2014,14.3,29.5,0,3.62
11,10,2014,10.1,32.2,0,3.54
12,10,2014,15.3,31.9,0,8.21
13,10,2014,9.6,31.8,0,4.64
14,10,2014,13.7,23.2,0,3.27
15,10,2014,13.4,21.7,2,1.39
16,10,2014,9.1,24,0,2.72
17,10,2014,10.2,24,0,2.73
18,10,2014,10.3,27.2,0,3.22
19,10,2014,12.2,27.1,0,3.1
20,10,2014,12,22.8,0,2.33
21,10,2014,6.6,21.9,0,0.25
22,10,2014,6.7,24.5,0,2.76
23,10,2014,13.2,24.6,0,2.03
24,10,2014,10.6,25.4,0,2.87
25,10,2014,12.9,22.3,4.5,2.67
26,10,2014,8,20.7,0.1,3.26
27,10,2014,4.4,22,0,2.9
28,10,2014,5.3,25.2,0,2.55
29,10,2014,8.1,27.6,0,2.64
30,10,2014,10.2,24.7,0,2.04
31,10,2014,12.6,17.5,14.4,0.19
1,11,2014,8.9,19.6,0.1,2.04
2,11,2014,9.5,14.3,0,3.07
3,11,2014,5.5,19.5,0,2.23
4,11,2014,4.6,20.9,0,2.15
5,11,2014,6.7,22.7,0,2.18
6,11,2014,8.4,24.3,0,2.09
7,11,2014,8.7,24.2,0,2.44
8,11,2014,7,24.1,0,2.18
9,11,2014,6.8,26.3,0,2.04
10,11,2014,7.9,23.7,0,2.41
11,11,2014,7.1,19.5,0,1.73
12,11,2014,6.2,18.5,0.1,1.54
13,11,2014,11,16.8,5.3,0.14
14,11,2014,8.7,18.1,0.3,0.85
15,11,2014,8.5,18.8,0.1,0.99
16,11,2014,5.9,16.8,0,2.72
17,11,2014,4.5,18.5,0,2.73
18,11,2014,1.8,16.1,0,1.55
19,11,2014,7.8,11,2.7,0.37
20,11,2014,10.2,12.8,3.1,0.09
21,11,2014,8.2,14,0,0.68
22,11,2014,9.1,17.8,1.5,0.57
23,11,2014,5.3,17.5,0.1,1.96
24,11,2014,2.3,19,0,1.91
25,11,2014,2.8,18.2,0,1.58
26,11,2014,2.9,19.3,0,1.51
27,11,2014,4.6,20.3,0,1.47
28,11,2014,3.1,20,3.5,1.21
29,11,2014,11.7,15.3,8.2,0.17
30,11,2014,10.9,13.2,8.1,0.07
1,12,2014,11.2,17.2,0.6,1.08
2,12,2014,11.4,13.6,21.6,0.08
3,12,2014,13.3,17.8,55,0.4
4,12,2014,12.2,20.1,0.3,1.29
5,12,2014,12.3,18.4,4,0.37
6,12,2014,11.9,20.1,2.4,1.17
7,12,2014,10.9,16.1,0.1,0.67
8,12,2014,11,14.8,0.1,0.29
9,12,2014,11.2,15,0.1,0.18
10,12,2014,10.9,13.3,0,0.02
11,12,2014,9.4,16.1,63.4,0.17
12,12,2014,7.4,11.2,8.8,0.33
13,12,2014,6.7,13.6,0.1,0.65
14,12,2014,6.6,10.8,0.1,0.16
15,12,2014,8.5,10.7,21.9,0.01
16,12,2014,8.9,15.5,8.3,1.03
17,12,2014,8.3,14.8,5.2,0.57
18,12,2014,9.7,14.2,0.1,0.66
19,12,2014,10.3,11.4,18.6,0
20,12,2014,11.2,13.4,0.1,0.11
21,12,2014,12.7,19.4,0,1.14
22,12,2014,10.2,18.1,0,0.87
23,12,2014,6.7,18.7,0.3,1.03
24,12,2014,8.6,16,0.2,0.79
25,12,2014,4.9,13.4,0,2.37
26,12,2014,5.2,13.1,0,2.5
27,12,2014,0.5,11.8,0,1.11
28,12,2014,1.1,14.2,0,1.16
29,12,2014,2.3,9.4,0,0.34
30,12,2014,3.7,12,0,3.41
31,12,2014,2.9,12.4,0,3.82
1,1,2015,-1.2,10.9,0,1.14
2,1,2015,-2.3,11.3,0,1.18
3,1,2015,-2.3,12.3,0,1.14
4,1,2015,0.4,12.8,0,1.04
5,1,2015,3.1,15.2,0,1.13
6,1,2015,1.8,17.1,0,1.5
7,1,2015,1.7,18.9,0,1.5
